sensor_id,description,unit,info_province,info_municipality,Date,Reading,Temperature
170926-001-ANA03,Conductivity,µS/cm,,,02/01/2024 12:00,21846,10.5
170926-001-ANA03,Conductivity,µS/cm,,,02/01/2024 06:00,21860,6.1
170926-001-ANA03,Conductivity,µS/cm,,,01/01/2024 18:00,21864,11.9
170926-001-ANA03,Conductivity,µS/cm,,,01/01/2024 12:00,21876,10.1
170926-001-ANA03,Conductivity,µS/cm,,,01/01/2024 06:00,21886,9.9
170926-001-ANA03,Conductivity,µS/cm,,,01/01/2024 00:00,21888,11
170926-001-ANA03,Conductivity,µS/cm,,,31/12/2023 18:00,21894,13
170926-001-ANA03,Conductivity,µS/cm,,,31/12/2023 12:00,21902,12.4
170926-001-ANA03,Conductivity,µS/cm,,,31/12/2023 06:00,21920,8.1
170926-001-ANA03,Conductivity,µS/cm,,,31/12/2023 00:00,21922,9.3
170926-001-ANA03,Conductivity,µS/cm,,,30/12/2023 18:00,21930,12.1
170926-001-ANA03,Conductivity,µS/cm,,,30/12/2023 12:00,21940,11.7
170926-001-ANA03,Conductivity,µS/cm,,,30/12/2023 06:00,21960,7.3
170926-001-ANA03,Conductivity,µS/cm,,,30/12/2023 00:00,21958,7.5
170926-001-ANA03,Conductivity,µS/cm,,,29/12/2023 18:00,21966,12.2
170926-001-ANA03,Conductivity,µS/cm,,,29/12/2023 12:00,21974,12.1
170926-001-ANA03,Conductivity,µS/cm,,,29/12/2023 06:00,21992,6.4
170926-001-ANA03,Conductivity,µS/cm,,,29/12/2023 00:00,21990,7.3
170926-001-ANA03,Conductivity,µS/cm,,,28/12/2023 18:00,22000,11.4
170926-001-ANA03,Conductivity,µS/cm,,,28/12/2023 12:00,22004,8.9
170926-001-ANA03,Conductivity,µS/cm,,,28/12/2023 06:00,22028,6.1
170926-001-ANA03,Conductivity,µS/cm,,,28/12/2023 00:00,22026,10.3
170926-001-ANA03,Conductivity,µS/cm,,,27/12/2023 18:00,22034,14.2
170926-001-ANA03,Conductivity,µS/cm,,,27/12/2023 12:00,22050,11.2
170926-001-ANA03,Conductivity,µS/cm,,,27/12/2023 06:00,22066,6
170926-001-ANA03,Conductivity,µS/cm,,,27/12/2023 00:00,22064,8.6
170926-001-ANA03,Conductivity,µS/cm,,,26/12/2023 18:00,22074,12.4
170926-001-ANA03,Conductivity,µS/cm,,,26/12/2023 12:00,22080,13.6
170926-001-ANA03,Conductivity,µS/cm,,,26/12/2023 06:00,22098,11.8
170926-001-ANA03,Conductivity,µS/cm,,,26/12/2023 00:00,22102,8.1
170926-001-ANA03,Conductivity,µS/cm,,,25/12/2023 18:00,22106,13.1
170926-001-ANA03,Conductivity,µS/cm,,,25/12/2023 12:00,22122,12.9
170926-001-ANA03,Conductivity,µS/cm,,,25/12/2023 06:00,22140,7.8
170926-001-ANA03,Conductivity,µS/cm,,,25/12/2023 00:00,22146,9.2
170926-001-ANA03,Conductivity,µS/cm,,,24/12/2023 18:00,22152,12.6
170926-001-ANA03,Conductivity,µS/cm,,,24/12/2023 12:00,22180,12
170926-001-ANA03,Conductivity,µS/cm,,,24/12/2023 06:00,22196,8.6
170926-001-ANA03,Conductivity,µS/cm,,,24/12/2023 00:00,22220,9.9
170926-001-ANA03,Conductivity,µS/cm,,,23/12/2023 18:00,22218,13.8
170926-001-ANA03,Conductivity,µS/cm,,,23/12/2023 12:00,22258,14.4
170926-001-ANA03,Conductivity,µS/cm,,,23/12/2023 06:00,22266,12.2
170926-001-ANA03,Conductivity,µS/cm,,,23/12/2023 00:00,22298,13.3
170926-001-ANA03,Conductivity,µS/cm,,,22/12/2023 18:00,22302,16.7
170926-001-ANA03,Conductivity,µS/cm,,,22/12/2023 12:00,22354,16.2
170926-001-ANA03,Conductivity,µS/cm,,,22/12/2023 06:00,22368,16.4
170926-001-ANA03,Conductivity,µS/cm,,,22/12/2023 00:00,22388,12.6
170926-001-ANA03,Conductivity,µS/cm,,,21/12/2023 18:00,22392,14.3
170926-001-ANA03,Conductivity,µS/cm,,,21/12/2023 12:00,22408,13.9
170926-001-ANA03,Conductivity,µS/cm,,,21/12/2023 06:00,22410,13.1
170926-001-ANA03,Conductivity,µS/cm,,,21/12/2023 00:00,22416,10.7
170926-001-ANA03,Conductivity,µS/cm,,,20/12/2023 18:00,22422,10.5
170926-001-ANA03,Conductivity,µS/cm,,,20/12/2023 12:00,22438,13.4
170926-001-ANA03,Conductivity,µS/cm,,,20/12/2023 06:00,22440,11.1
170926-001-ANA03,Conductivity,µS/cm,,,20/12/2023 00:00,22450,7.6
170926-001-ANA03,Conductivity,µS/cm,,,19/12/2023 12:00,22466,13.2
170926-001-ANA03,Conductivity,µS/cm,,,19/12/2023 06:00,22462,11.7
170926-001-ANA03,Conductivity,µS/cm,,,18/12/2023 18:00,22470,10.7
170926-001-ANA03,Conductivity,µS/cm,,,18/12/2023 12:00,22480,12.4
170926-001-ANA03,Conductivity,µS/cm,,,18/12/2023 06:00,22484,9.5
170926-001-ANA03,Conductivity,µS/cm,,,17/12/2023 18:00,22490,10.2
170926-001-ANA03,Conductivity,µS/cm,,,17/12/2023 12:00,22496,11.4
170926-001-ANA03,Conductivity,µS/cm,,,17/12/2023 06:00,22500,7.8
170926-001-ANA03,Conductivity,µS/cm,,,17/12/2023 00:00,22492,9.5
170926-001-ANA03,Conductivity,µS/cm,,,16/12/2023 12:00,22504,11.6
170926-001-ANA03,Conductivity,µS/cm,,,16/12/2023 06:00,22516,10.2
170926-001-ANA03,Conductivity,µS/cm,,,16/12/2023 00:00,22510,11.1
170926-001-ANA03,Conductivity,µS/cm,,,15/12/2023 18:00,22520,12.9
170926-001-ANA03,Conductivity,µS/cm,,,15/12/2023 12:00,22530,13.8
170926-001-ANA03,Conductivity,µS/cm,,,15/12/2023 06:00,22546,11.7
170926-001-ANA03,Conductivity,µS/cm,,,15/12/2023 00:00,22540,10.2
170926-001-ANA03,Conductivity,µS/cm,,,14/12/2023 18:00,22548,10.6
170926-001-ANA03,Conductivity,µS/cm,,,14/12/2023 12:00,22560,10.5
170926-001-ANA03,Conductivity,µS/cm,,,14/12/2023 06:00,22568,10
170926-001-ANA03,Conductivity,µS/cm,,,13/12/2023 18:00,22580,11.6
170926-001-ANA03,Conductivity,µS/cm,,,13/12/2023 12:00,22590,11.9
170926-001-ANA03,Conductivity,µS/cm,,,13/12/2023 06:00,22602,13.8
170926-001-ANA03,Conductivity,µS/cm,,,13/12/2023 00:00,22600,11.8
170926-001-ANA03,Conductivity,µS/cm,,,12/12/2023 18:00,22604,15.1
170926-001-ANA03,Conductivity,µS/cm,,,12/12/2023 12:00,22612,15.1
170926-001-ANA03,Conductivity,µS/cm,,,12/12/2023 06:00,22624,11.5
170926-001-ANA03,Conductivity,µS/cm,,,12/12/2023 00:00,22626,13.7
170926-001-ANA03,Conductivity,µS/cm,,,11/12/2023 18:00,22630,16.6
170926-001-ANA03,Conductivity,µS/cm,,,11/12/2023 12:00,22640,18.4
170926-001-ANA03,Conductivity,µS/cm,,,11/12/2023 06:00,22648,13.1
170926-001-ANA03,Conductivity,µS/cm,,,11/12/2023 00:00,22650,12.2
170926-001-ANA03,Conductivity,µS/cm,,,10/12/2023 18:00,22652,15.3
170926-001-ANA03,Conductivity,µS/cm,,,10/12/2023 12:00,22660,14.3
170926-001-ANA03,Conductivity,µS/cm,,,10/12/2023 06:00,22668,11.4
170926-001-ANA03,Conductivity,µS/cm,,,10/12/2023 00:00,22680,13.9
170926-001-ANA03,Conductivity,µS/cm,,,09/12/2023 18:00,22684,13.3
170926-001-ANA03,Conductivity,µS/cm,,,09/12/2023 12:00,22698,11.7
170926-001-ANA03,Conductivity,µS/cm,,,09/12/2023 06:00,22700,9.8
170926-001-ANA03,Conductivity,µS/cm,,,09/12/2023 00:00,22710,11.9
170926-001-ANA03,Conductivity,µS/cm,,,08/12/2023 18:00,22714,13.5
170926-001-ANA03,Conductivity,µS/cm,,,08/12/2023 12:00,22730,13.8
170926-001-ANA03,Conductivity,µS/cm,,,08/12/2023 06:00,22734,9.3
170926-001-ANA03,Conductivity,µS/cm,,,08/12/2023 00:00,22740,9.8
170926-001-ANA03,Conductivity,µS/cm,,,07/12/2023 18:00,22746,10.8
170926-001-ANA03,Conductivity,µS/cm,,,07/12/2023 12:00,22750,11.7
170926-001-ANA03,Conductivity,µS/cm,,,07/12/2023 06:00,22756,7.9
170926-001-ANA03,Conductivity,µS/cm,,,07/12/2023 00:00,22760,7.7
170926-001-ANA03,Conductivity,µS/cm,,,06/12/2023 18:00,22764,11.5
170926-001-ANA03,Conductivity,µS/cm,,,06/12/2023 12:00,22774,11.4
170926-001-ANA03,Conductivity,µS/cm,,,06/12/2023 06:00,22780,9.3
170926-001-ANA03,Conductivity,µS/cm,,,05/12/2023 18:00,22790,11.9
170926-001-ANA03,Conductivity,µS/cm,,,05/12/2023 12:00,22798,12.4
170926-001-ANA03,Conductivity,µS/cm,,,05/12/2023 06:00,22810,10.8
170926-001-ANA03,Conductivity,µS/cm,,,05/12/2023 00:00,22818,9.4
170926-001-ANA03,Conductivity,µS/cm,,,04/12/2023 18:00,22824,12.3
170926-001-ANA03,Conductivity,µS/cm,,,04/12/2023 12:00,22834,13.1
170926-001-ANA03,Conductivity,µS/cm,,,04/12/2023 06:00,22840,10.8
170926-001-ANA03,Conductivity,µS/cm,,,03/12/2023 18:00,22846,9.5
170926-001-ANA03,Conductivity,µS/cm,,,03/12/2023 12:00,22852,9.8
170926-001-ANA03,Conductivity,µS/cm,,,03/12/2023 06:00,22860,6.8
170926-001-ANA03,Conductivity,µS/cm,,,03/12/2023 00:00,22864,7.2
170926-001-ANA03,Conductivity,µS/cm,,,02/12/2023 18:00,22872,9.6
170926-001-ANA03,Conductivity,µS/cm,,,02/12/2023 12:00,22882,10.9
170926-001-ANA03,Conductivity,µS/cm,,,02/12/2023 06:00,22894,9.6
170926-001-ANA03,Conductivity,µS/cm,,,02/12/2023 00:00,22898,10
170926-001-ANA03,Conductivity,µS/cm,,,01/12/2023 18:00,22910,12.1
170926-001-ANA03,Conductivity,µS/cm,,,01/12/2023 12:00,22920,12.9
170926-001-ANA03,Conductivity,µS/cm,,,01/12/2023 06:00,22930,11.6
170926-001-ANA03,Conductivity,µS/cm,,,30/11/2023 18:00,22936,12.9
170926-001-ANA03,Conductivity,µS/cm,,,30/11/2023 12:00,22940,13.4
170926-001-ANA03,Conductivity,µS/cm,,,30/11/2023 06:00,22950,9.9
170926-001-ANA03,Conductivity,µS/cm,,,29/11/2023 18:00,22952,13.4
170926-001-ANA03,Conductivity,µS/cm,,,29/11/2023 12:00,22958,11.1
170926-001-ANA03,Conductivity,µS/cm,,,29/11/2023 06:00,22968,9.7
170926-001-ANA03,Conductivity,µS/cm,,,29/11/2023 00:00,22970,10.2
170926-001-ANA03,Conductivity,µS/cm,,,28/11/2023 18:00,22974,12.7
170926-001-ANA03,Conductivity,µS/cm,,,28/11/2023 12:00,22982,15.4
170926-001-ANA03,Conductivity,µS/cm,,,28/11/2023 06:00,22990,11.4
170926-001-ANA03,Conductivity,µS/cm,,,28/11/2023 00:00,22992,11.1
170926-001-ANA03,Conductivity,µS/cm,,,27/11/2023 18:00,23002,13.5
170926-001-ANA03,Conductivity,µS/cm,,,27/11/2023 12:00,23006,13.2
170926-001-ANA03,Conductivity,µS/cm,,,27/11/2023 06:00,23010,9.9
170926-001-ANA03,Conductivity,µS/cm,,,26/11/2023 18:00,23014,11.8
170926-001-ANA03,Conductivity,µS/cm,,,26/11/2023 12:00,23020,10.4
170926-001-ANA03,Conductivity,µS/cm,,,26/11/2023 06:00,23022,6.7
170926-001-ANA03,Conductivity,µS/cm,,,26/11/2023 00:00,23026,8.6
170926-001-ANA03,Conductivity,µS/cm,,,25/11/2023 18:00,23030,11.9
170926-001-ANA03,Conductivity,µS/cm,,,25/11/2023 12:00,23032,11.3
170926-001-ANA03,Conductivity,µS/cm,,,25/11/2023 06:00,23040,12.5
170926-001-ANA03,Conductivity,µS/cm,,,25/11/2023 00:00,23050,13.6
170926-001-ANA03,Conductivity,µS/cm,,,24/11/2023 18:00,23052,13.4
170926-001-ANA03,Conductivity,µS/cm,,,24/11/2023 12:00,23060,14.7
170926-001-ANA03,Conductivity,µS/cm,,,24/11/2023 06:00,23064,14.3
170926-001-ANA03,Conductivity,µS/cm,,,24/11/2023 00:00,23070,12
170926-001-ANA03,Conductivity,µS/cm,,,23/11/2023 12:00,23080,12.6
170926-001-ANA03,Conductivity,µS/cm,,,22/11/2023 18:00,23086,12.5
170926-001-ANA03,Conductivity,µS/cm,,,22/11/2023 12:00,23090,12.8
170926-001-ANA03,Conductivity,µS/cm,,,22/11/2023 06:00,23092,11.9
170926-001-ANA03,Conductivity,µS/cm,,,22/11/2023 00:00,23100,12.6
170926-001-ANA03,Conductivity,µS/cm,,,21/11/2023 12:00,23116,15.4
170926-001-ANA03,Conductivity,µS/cm,,,21/11/2023 06:00,23120,12.4
170926-001-ANA03,Conductivity,µS/cm,,,21/11/2023 00:00,23128,15.2
170926-001-ANA03,Conductivity,µS/cm,,,20/11/2023 18:00,23144,18.9
170926-001-ANA03,Conductivity,µS/cm,,,20/11/2023 12:00,23162,19.2
170926-001-ANA03,Conductivity,µS/cm,,,20/11/2023 06:00,23164,12
170926-001-ANA03,Conductivity,µS/cm,,,20/11/2023 00:00,23168,13
170926-001-ANA03,Conductivity,µS/cm,,,19/11/2023 18:00,23180,17.6
170926-001-ANA03,Conductivity,µS/cm,,,19/11/2023 12:00,23190,17.5
170926-001-ANA03,Conductivity,µS/cm,,,19/11/2023 06:00,23198,13.2
170926-001-ANA03,Conductivity,µS/cm,,,18/11/2023 18:00,23210,16.8
170926-001-ANA03,Conductivity,µS/cm,,,18/11/2023 12:00,23218,16
170926-001-ANA03,Conductivity,µS/cm,,,18/11/2023 06:00,23224,11
170926-001-ANA03,Conductivity,µS/cm,,,18/11/2023 00:00,23228,13.5
170926-001-ANA03,Conductivity,µS/cm,,,17/11/2023 18:00,23236,16.4
170926-001-ANA03,Conductivity,µS/cm,,,17/11/2023 12:00,23246,16
170926-001-ANA03,Conductivity,µS/cm,,,17/11/2023 06:00,23262,14.7
170926-001-ANA03,Conductivity,µS/cm,,,17/11/2023 00:00,23266,14.6
170926-001-ANA03,Conductivity,µS/cm,,,16/11/2023 18:00,23282,16.5
170926-001-ANA03,Conductivity,µS/cm,,,16/11/2023 12:00,23296,16.9
170926-001-ANA03,Conductivity,µS/cm,,,16/11/2023 06:00,23304,13.8
170926-001-ANA03,Conductivity,µS/cm,,,16/11/2023 00:00,23302,16.1
170926-001-ANA03,Conductivity,µS/cm,,,15/11/2023 18:00,23318,17.6
170926-001-ANA03,Conductivity,µS/cm,,,15/11/2023 12:00,23324,18
170926-001-ANA03,Conductivity,µS/cm,,,15/11/2023 06:00,23338,17
170926-001-ANA03,Conductivity,µS/cm,,,15/11/2023 00:00,23340,19.3
170926-001-ANA03,Conductivity,µS/cm,,,14/11/2023 18:00,23362,19.5
170926-001-ANA03,Conductivity,µS/cm,,,14/11/2023 12:00,23370,21.9
170926-001-ANA03,Conductivity,µS/cm,,,14/11/2023 06:00,23388,15.4
170926-001-ANA03,Conductivity,µS/cm,,,14/11/2023 00:00,23384,16.5
170926-001-ANA03,Conductivity,µS/cm,,,13/11/2023 18:00,23394,19.3
170926-001-ANA03,Conductivity,µS/cm,,,13/11/2023 12:00,23400,18.7
170926-001-ANA03,Conductivity,µS/cm,,,13/11/2023 06:00,23412,13.9
170926-001-ANA03,Conductivity,µS/cm,,,13/11/2023 00:00,23416,15.2
170926-001-ANA03,Conductivity,µS/cm,,,12/11/2023 18:00,23424,19
170926-001-ANA03,Conductivity,µS/cm,,,12/11/2023 12:00,23434,19.7
170926-001-ANA03,Conductivity,µS/cm,,,12/11/2023 06:00,23452,13.3
170926-001-ANA03,Conductivity,µS/cm,,,12/11/2023 00:00,23462,13.9
170926-001-ANA03,Conductivity,µS/cm,,,11/11/2023 18:00,23474,15.3
170926-001-ANA03,Conductivity,µS/cm,,,11/11/2023 12:00,23480,15.2
170926-001-ANA03,Conductivity,µS/cm,,,11/11/2023 06:00,23490,12.4
170926-001-ANA03,Conductivity,µS/cm,,,11/11/2023 00:00,23500,13.1
170926-001-ANA03,Conductivity,µS/cm,,,10/11/2023 18:00,23506,15.7
170926-001-ANA03,Conductivity,µS/cm,,,10/11/2023 12:00,23526,15.6
170926-001-ANA03,Conductivity,µS/cm,,,10/11/2023 06:00,23536,12.4
170926-001-ANA03,Conductivity,µS/cm,,,10/11/2023 00:00,23550,12
170926-001-ANA03,Conductivity,µS/cm,,,09/11/2023 18:00,23562,15.4
170926-001-ANA03,Conductivity,µS/cm,,,09/11/2023 12:00,23582,14.2
170926-001-ANA03,Conductivity,µS/cm,,,09/11/2023 06:00,23588,10.9
170926-001-ANA03,Conductivity,µS/cm,,,09/11/2023 00:00,23590,12.6
170926-001-ANA03,Conductivity,µS/cm,,,08/11/2023 12:00,23596,15.1
170926-001-ANA03,Conductivity,µS/cm,,,08/11/2023 06:00,23600,8.8
170926-001-ANA03,Conductivity,µS/cm,,,08/11/2023 00:00,23610,12.3
170926-001-ANA03,Conductivity,µS/cm,,,07/11/2023 06:00,23612,10.3
170926-001-ANA03,Conductivity,µS/cm,,,07/11/2023 00:00,23620,12.3
170926-001-ANA03,Conductivity,µS/cm,,,06/11/2023 18:00,23622,16
170926-001-ANA03,Conductivity,µS/cm,,,06/11/2023 12:00,23628,15.2
170926-001-ANA03,Conductivity,µS/cm,,,06/11/2023 06:00,23630,12.1
170926-001-ANA03,Conductivity,µS/cm,,,05/11/2023 12:00,23644,16.8
170926-001-ANA03,Conductivity,µS/cm,,,05/11/2023 06:00,23650,10.1
170926-001-ANA03,Conductivity,µS/cm,,,05/11/2023 00:00,23660,13.5
170926-001-ANA03,Conductivity,µS/cm,,,04/11/2023 12:00,23666,15.3
170926-001-ANA03,Conductivity,µS/cm,,,04/11/2023 00:00,23664,11.6
170926-001-ANA03,Conductivity,µS/cm,,,03/11/2023 18:00,23670,14.4
170926-001-ANA03,Conductivity,µS/cm,,,03/11/2023 12:00,23676,13.6
170926-001-ANA03,Conductivity,µS/cm,,,03/11/2023 06:00,23680,10.2
170926-001-ANA03,Conductivity,µS/cm,,,03/11/2023 00:00,23682,10.9
170926-001-ANA03,Conductivity,µS/cm,,,02/11/2023 18:00,23690,14.3
170926-001-ANA03,Conductivity,µS/cm,,,02/11/2023 00:00,23694,17.5
170926-001-ANA03,Conductivity,µS/cm,,,01/11/2023 18:00,23698,18.5
170926-001-ANA03,Conductivity,µS/cm,,,01/11/2023 12:00,23700,19
170926-001-ANA03,Conductivity,µS/cm,,,01/11/2023 06:00,23702,15.2
170926-001-ANA03,Conductivity,µS/cm,,,31/10/2023 12:00,23710,17.6
170926-001-ANA03,Conductivity,µS/cm,,,31/10/2023 06:00,23712,12.3
170926-001-ANA03,Conductivity,µS/cm,,,30/10/2023 18:00,23724,19.6
170926-001-ANA03,Conductivity,µS/cm,,,30/10/2023 12:00,23728,20.8
170926-001-ANA03,Conductivity,µS/cm,,,30/10/2023 06:00,23740,16.6
170926-001-ANA03,Conductivity,µS/cm,,,29/10/2023 18:00,23754,20.4
170926-001-ANA03,Conductivity,µS/cm,,,29/10/2023 12:00,23764,22.4
170926-001-ANA03,Conductivity,µS/cm,,,29/10/2023 06:00,23794,19.3
170926-001-ANA03,Conductivity,µS/cm,,,29/10/2023 00:00,23796,19.6
170926-001-ANA03,Conductivity,µS/cm,,,28/10/2023 18:00,23812,22.2
170926-001-ANA03,Conductivity,µS/cm,,,28/10/2023 12:00,23814,18.9
170926-001-ANA03,Conductivity,µS/cm,,,28/10/2023 06:00,23832,13.3
170926-001-ANA03,Conductivity,µS/cm,,,28/10/2023 00:00,23834,15.7
170926-001-ANA03,Conductivity,µS/cm,,,27/10/2023 18:00,23846,19
170926-001-ANA03,Conductivity,µS/cm,,,27/10/2023 12:00,23860,18.6
170926-001-ANA03,Conductivity,µS/cm,,,27/10/2023 06:00,23876,16.7
170926-001-ANA03,Conductivity,µS/cm,,,27/10/2023 00:00,23898,19.3
170926-001-ANA03,Conductivity,µS/cm,,,26/10/2023 18:00,23930,25
170926-001-ANA03,Conductivity,µS/cm,,,26/10/2023 12:00,23990,20.9
170926-001-ANA03,Conductivity,µS/cm,,,26/10/2023 06:00,23992,15.9
170926-001-ANA03,Conductivity,µS/cm,,,26/10/2023 00:00,24022,16.7
170926-001-ANA03,Conductivity,µS/cm,,,25/10/2023 18:00,24038,19.3
170926-001-ANA03,Conductivity,µS/cm,,,25/10/2023 12:00,24060,19.9
170926-001-ANA03,Conductivity,µS/cm,,,25/10/2023 06:00,24070,13.8
170926-001-ANA03,Conductivity,µS/cm,,,25/10/2023 00:00,24082,14.9
170926-001-ANA03,Conductivity,µS/cm,,,24/10/2023 18:00,24086,19
170926-001-ANA03,Conductivity,µS/cm,,,24/10/2023 12:00,24100,18.3
170926-001-ANA03,Conductivity,µS/cm,,,24/10/2023 06:00,24096,16.7
170926-001-ANA03,Conductivity,µS/cm,,,24/10/2023 00:00,24106,18.1
170926-001-ANA03,Conductivity,µS/cm,,,23/10/2023 18:00,24110,25.5
170926-001-ANA03,Conductivity,µS/cm,,,23/10/2023 12:00,24126,24.1
170926-001-ANA03,Conductivity,µS/cm,,,23/10/2023 06:00,24114,19.7
170926-001-ANA03,Conductivity,µS/cm,,,22/10/2023 12:00,24116,19.7
170926-001-ANA03,Conductivity,µS/cm,,,22/10/2023 06:00,24112,14.3
170926-001-ANA03,Conductivity,µS/cm,,,21/10/2023 18:00,24118,19
170926-001-ANA03,Conductivity,µS/cm,,,21/10/2023 12:00,24130,17.6
170926-001-ANA03,Conductivity,µS/cm,,,21/10/2023 06:00,24136,15.9
170926-001-ANA03,Conductivity,µS/cm,,,20/10/2023 18:00,24158,21.3
170926-001-ANA03,Conductivity,µS/cm,,,20/10/2023 12:00,24190,21.4
170926-001-ANA03,Conductivity,µS/cm,,,20/10/2023 06:00,24240,17.7
170926-001-ANA03,Conductivity,µS/cm,,,20/10/2023 00:00,24186,21.2
170926-001-ANA03,Conductivity,µS/cm,,,19/10/2023 18:00,24216,24.2
170926-001-ANA03,Conductivity,µS/cm,,,19/10/2023 12:00,24184,24.8
170926-001-ANA03,Conductivity,µS/cm,,,19/10/2023 06:00,24208,18.2
170926-001-ANA03,Conductivity,µS/cm,,,19/10/2023 00:00,24162,19.9
170926-001-ANA03,Conductivity,µS/cm,,,18/10/2023 18:00,24168,27.9
170926-001-ANA03,Conductivity,µS/cm,,,18/10/2023 06:00,24170,21.4
170926-001-ANA03,Conductivity,µS/cm,,,18/10/2023 00:00,24142,21.6
170926-001-ANA03,Conductivity,µS/cm,,,17/10/2023 18:00,24156,23.5
170926-001-ANA03,Conductivity,µS/cm,,,17/10/2023 12:00,24148,22.5
170926-001-ANA03,Conductivity,µS/cm,,,17/10/2023 00:00,24134,18.6
170926-001-ANA03,Conductivity,µS/cm,,,16/10/2023 18:00,24140,19.5
170926-001-ANA03,Conductivity,µS/cm,,,16/10/2023 06:00,24146,18.2
170926-001-ANA03,Conductivity,µS/cm,,,16/10/2023 00:00,24132,18.8
170926-001-ANA03,Conductivity,µS/cm,,,15/10/2023 06:00,24152,19
170926-001-ANA03,Conductivity,µS/cm,,,14/10/2023 18:00,24160,24.7
170926-001-ANA03,Conductivity,µS/cm,,,14/10/2023 12:00,24164,24.8
170926-001-ANA03,Conductivity,µS/cm,,,14/10/2023 06:00,24172,19.8
170926-001-ANA03,Conductivity,µS/cm,,,14/10/2023 00:00,24176,21
170926-001-ANA03,Conductivity,µS/cm,,,13/10/2023 06:00,24188,18.2
170926-001-ANA03,Conductivity,µS/cm,,,12/10/2023 18:00,24194,23.2
170926-001-ANA03,Conductivity,µS/cm,,,12/10/2023 12:00,24196,23.1
170926-001-ANA03,Conductivity,µS/cm,,,12/10/2023 00:00,24206,20.2
170926-001-ANA03,Conductivity,µS/cm,,,11/10/2023 18:00,24218,23.8
170926-001-ANA03,Conductivity,µS/cm,,,11/10/2023 12:00,24230,23.1
170926-001-ANA03,Conductivity,µS/cm,,,11/10/2023 06:00,24214,17.3
170926-001-ANA03,Conductivity,µS/cm,,,11/10/2023 00:00,24238,20.1
170926-001-ANA03,Conductivity,µS/cm,,,10/10/2023 18:00,24250,23.3
170926-001-ANA03,Conductivity,µS/cm,,,10/10/2023 12:00,24278,23.3
170926-001-ANA03,Conductivity,µS/cm,,,10/10/2023 06:00,24252,19.7
170926-001-ANA03,Conductivity,µS/cm,,,10/10/2023 00:00,24280,19.8
170926-001-ANA03,Conductivity,µS/cm,,,09/10/2023 18:00,24294,24.7
170926-001-ANA03,Conductivity,µS/cm,,,09/10/2023 12:00,24336,23.3
170926-001-ANA03,Conductivity,µS/cm,,,09/10/2023 06:00,24286,19.2
170926-001-ANA03,Conductivity,µS/cm,,,09/10/2023 00:00,24316,19.4
170926-001-ANA03,Conductivity,µS/cm,,,08/10/2023 18:00,24338,22.8
170926-001-ANA03,Conductivity,µS/cm,,,08/10/2023 12:00,24400,23.9
170926-001-ANA03,Conductivity,µS/cm,,,08/10/2023 06:00,24360,18.7
170926-001-ANA03,Conductivity,µS/cm,,,08/10/2023 00:00,24392,18.8
170926-001-ANA03,Conductivity,µS/cm,,,07/10/2023 18:00,24424,23.4
170926-001-ANA03,Conductivity,µS/cm,,,07/10/2023 12:00,24500,23.9
170926-001-ANA03,Conductivity,µS/cm,,,07/10/2023 06:00,24466,18.1
170926-001-ANA03,Conductivity,µS/cm,,,07/10/2023 00:00,24492,19.7
170926-001-ANA03,Conductivity,µS/cm,,,06/10/2023 18:00,24548,23.3
170926-001-ANA03,Conductivity,µS/cm,,,06/10/2023 12:00,24648,23.7
170926-001-ANA03,Conductivity,µS/cm,,,06/10/2023 06:00,24620,19.2
170926-001-ANA03,Conductivity,µS/cm,,,06/10/2023 00:00,24678,20.7
170926-001-ANA03,Conductivity,µS/cm,,,05/10/2023 18:00,24746,23
170926-001-ANA03,Conductivity,µS/cm,,,05/10/2023 12:00,24794,23.2
170926-001-ANA03,Conductivity,µS/cm,,,05/10/2023 06:00,24792,19.4
170926-001-ANA03,Conductivity,µS/cm,,,05/10/2023 00:00,24720,21.6
170926-001-ANA03,Conductivity,µS/cm,,,04/10/2023 18:00,24788,25
170926-001-ANA03,Conductivity,µS/cm,,,04/10/2023 12:00,24808,24.8
170926-001-ANA03,Conductivity,µS/cm,,,04/10/2023 06:00,24908,21.8
170926-001-ANA03,Conductivity,µS/cm,,,04/10/2023 00:00,24796,23.1
170926-001-ANA03,Conductivity,µS/cm,,,03/10/2023 12:00,24856,25.8
170926-001-ANA03,Conductivity,µS/cm,,,03/10/2023 06:00,24994,21.1
170926-001-ANA03,Conductivity,µS/cm,,,03/10/2023 00:00,24878,22.2
170926-001-ANA03,Conductivity,µS/cm,,,02/10/2023 18:00,25002,23.7
170926-001-ANA03,Conductivity,µS/cm,,,02/10/2023 12:00,24922,24.1
170926-001-ANA03,Conductivity,µS/cm,,,02/10/2023 06:00,25066,19.7
170926-001-ANA03,Conductivity,µS/cm,,,02/10/2023 00:00,24936,19.9
170926-001-ANA03,Conductivity,µS/cm,,,01/10/2023 18:00,25072,23.1
170926-001-ANA03,Conductivity,µS/cm,,,01/10/2023 12:00,24960,25.6
170926-001-ANA03,Conductivity,µS/cm,,,01/10/2023 06:00,25110,20.7
170926-001-ANA03,Conductivity,µS/cm,,,01/10/2023 00:00,25012,24.6
170926-001-ANA03,Conductivity,µS/cm,,,30/09/2023 18:00,25156,28
170926-001-ANA03,Conductivity,µS/cm,,,30/09/2023 12:00,25050,28.2
